uprava,opstina,naselje,ustanova,naziv,ulica,broj,postanski_broj,tip_lokacije
Leskovac,Leskovac - grad,Donja Jajina,PU Vukica Mitrović,PP grupa Donja Jajina,Donja Jajina,bb,16000,Izdvojena lokacija
Leskovac,Leskovac - grad,Donja Lokošnica,PU Vukica Mitrović,PP grupa pri OŠ Vuk Karadžić Donja Lokošnica,Donja Lokošnica,bb,16251,Izdvojena lokacija
Leskovac,Leskovac - grad,Donje Brijanje,PU Vukica Mitrović,PP grupa Donje Brijanje,Donje Brijanje,bb,16253,Izdvojena lokacija
Leskovac,Leskovac - grad,Kozare,PU Vukica Mitrović,PP grupa pri OŠ Desanka Maksimović Kozare,Kozare,bb,16220,Izdvojena lokacija
Leskovac,Leskovac - grad,Kumarevo,PU Vukica Mitrović,PP grupa pri OŠ Radoje Domanović Kumarevo,Kumarevo,bb,16201,Izdvojena lokacija
Leskovac,Leskovac - grad,Leskovac,PU Vukica Mitrović,PP grupa pri OŠ Vuk Karadžić,Save Kovačevića,69,16000,Izdvojena lokacija
Leskovac,Leskovac - grad,Leskovac,PU Vukica Mitrović,Vrtić Ciciban,Majora Tepića,bb,16000,Izdvojena lokacija
Leskovac,Leskovac - grad,Leskovac,PU Vukica Mitrović,PP grupa pri OŠ Svetozra Marković,Leskovačkog odreda,1,16000,Izdvojena lokacija
Leskovac,Leskovac - grad,Leskovac,PU Vukica Mitrović,Vrtić Bambi,Slobodana Penezića,9,16000,Izdvojena lokacija
Leskovac,Leskovac - grad,Leskovac,PU Vukica Mitrović,PP grupa pri OŠ Vasa Pelagić,Vase Pelagića,5,16000,Izdvojena lokacija
Leskovac,Leskovac - grad,Leskovac,PU Vukica Mitrović,Vrtić Kolibri,Zejnela Ajdinija,bb,16000,Izdvojena lokacija
Leskovac,Leskovac - grad,Leskovac,PU Vukica Mitrović,Vrić Lane,Maksima Đurovića,bb,16000,Izdvojena lokacija
Leskovac,Leskovac - grad,Leskovac,PU Vukica Mitrović,Vrtić Zvončica Kumalak,Ljube Nenadovića,bb,16000,Izdvojena lokacija
Leskovac,Leskovac - grad,Leskovac,PU Vukica Mitrović,PP grupa pri OŠ Kosta Stamenković,Norvežanska,36,16000,Izdvojena lokacija
Leskovac,Leskovac - grad,Leskovac,PU Vukica Mitrović,Vrtić Naše dete,Veselina Masleše,22,16000,Izdvojena lokacija
Leskovac,Leskovac - grad,Leskovac,PU Vukica Mitrović,Vrtić Cvrčak,Norvežanska,bb,16000,Izdvojena lokacija
Leskovac,Leskovac - grad,Lipovica,PU Vukica Mitrović,PP grupa pri OŠ Branko Radičević Lipovica,Lipovica,bb,16253,Izdvojena lokacija
Leskovac,Leskovac - grad,Manojlovce,PU Vukica Mitrović,PP grupa Manojlovce,Manojlovce,bb,16201,Izdvojena lokacija
Leskovac,Leskovac - grad,Miroševce,PU Vukica Mitrović,PP grupa Miroševce,Miroševce,bb,16204,Izdvojena lokacija
Leskovac,Leskovac - grad,Nakrivanj,PU Vukica Mitrović,PP grupa pri OŠ Bora Stanković Nakrivanj,Nakrivanj,bb,16203,Izdvojena lokacija
Leskovac,Leskovac - grad,Oraovica (kod Grdelice),PU Vukica Mitrović,PP grupa pri OŠ Desanka Maksimović Oraovica,Oraovica,bb,16220,Izdvojena lokacija
Leskovac,Leskovac - grad,Orašac,PU Vukica Mitrović,PP grupa pri OŠ Josif Pančić Orašac,Orašac,bb,16201,Izdvojena lokacija
Leskovac,Leskovac - grad,Palojce,PU Vukica Mitrović,PP grupa pri OŠ Desanka Maksimović Palojce,Palojce,bb,16222,Izdvojena lokacija
Leskovac,Leskovac - grad,Pečenjevce,PU Vukica Mitrović,PP grupa pri OŠ Vuk Karadžić Pečenjevce,Voje Mitrovića,4,16251,Izdvojena lokacija
Leskovac,Leskovac - grad,Predejane (varoš),PU Vukica Mitrović,PP grupa pri OŠ Aca Sinadinović Predejane,Predejane,bb,16222,Izdvojena lokacija
Leskovac,Leskovac - grad,Priboj,PU Vukica Mitrović,PP grupa pri OŠ Milutin Smiljković Priboj,Priboj,bb,16000,Izdvojena lokacija
Leskovac,Leskovac - grad,Radonjica,PU Vukica Mitrović,PP grupa Radonjica,Radonjica,bb,16203,Izdvojena lokacija
Leskovac,Leskovac - grad,Razgojna,PU Vukica Mitrović,PP grupa pri OŠ Vuk Karadžić u Razgojni,Razgojna,bb,16252,Izdvojena lokacija
Leskovac,Leskovac - grad,Rajno Polje,PU Vukica Mitrović,PP grupa pri OŠ Radoje Domanović Rajno Polje,Rajno Polje,bb,16201,Izdvojena lokacija
Leskovac,Leskovac - grad,Strojkovce,PU Vukica Mitrović,PP grupa pri OŠ Nikola Skobaljić Strojkovce,Strojkovce,bb,16203,Izdvojena lokacija
Leskovac,Leskovac - grad,Tulovo,PU Vukica Mitrović,PP grupa Tulovo,Tulovo,bb,16220,Izdvojena lokacija
Leskovac,Leskovac - grad,Turekovac,PU Vukica Mitrović,PP grupa pri OŠ Đura Jakšić Turekovac,Turekovac,bb,16231,Izdvojena lokacija
Leskovac,Leskovac - grad,Šarlince,PU Vukica Mitrović,PP grupa pri OŠ Branko Radičević Šarlince,Šarlince,bb,16253,Izdvojena lokacija
Valjevo,Loznica - grad,Loznica,PU Bambi,Predškolska ustanova Bambi Loznica,Generala Jurišića,3,15300,Matična lokacija
Valjevo,Loznica - grad,Banja Koviljača,PU Bambi,Pinokio,Vere Blagojević,1,15316,Izdvojena lokacija
Valjevo,Loznica - grad,Jadranska Lešnica,PU Bambi,Jadranče,Nema ulicu,Nema broj,15308,Izdvojena lokacija
Valjevo,Loznica - grad,Lešnica,PU Bambi,Zvončić,Vere Blagojević,bb,15307,Izdvojena lokacija
Valjevo,Loznica - grad,Loznica,PU Bambi,Objekti Lane i Leptirić,Proleterskih brigada,8,15300,Izdvojena lokacija
Valjevo,Loznica - grad,Loznica,PU Bambi,Pčelica,Kralja Petra Prvog,bb,15300,Izdvojena lokacija
Valjevo,Loznica - grad,Loznica,PU Bambi,Objekat Čarolija,Lagator,bb,15300,Izdvojena lokacija
Čačak,Lučani,Lučani (varošica),PU Naša radost,Predškolska ustanova Naša radost Lučani,Radnička,bb,32240,Matična lokacija
Čačak,Lučani,Guča (varošica),PU Naša radost,Bambi Guča,Zmaj Jovina,bb,32230,Izdvojena lokacija
Valjevo,Ljig,Ljig,PU Kaja,Predškolska ustanova Kaja,Kraljice Marije,bb,14240,Matična lokacija
Valjevo,Ljig,Belanovica,PU Kaja,Belanovica,Belanovica,bb,14246,Izdvojena lokacija
Valjevo,Ljubovija,Ljubovija,PU Poletarac,PU Poletarac,Desanke Maksimović,3,15320,Matična lokacija
Zaječar,Majdanpek,Majdanpek,PU Marija Munćan,PU Marija Munćan,Nikole Tesle,5,19250,Matična lokacija
Zaječar,Majdanpek,Donji Milanovac,PU Marija Munćan,PU Marija Munćan - Donji Milanovac,Cvete Nikolića,bb,19220,Izdvojena lokacija
Zaječar,Majdanpek,Majdanpek,PU Marija Munćan,PU Marija Munćan - Kapetanska,Mihajla Pupina,bb,19250,Izdvojena lokacija
Valjevo,Mali Zvornik,Mali Zvornik,PU Crvenkapa,PU Crvenkapa,Drinska,7,15318,Matična lokacija
Požarevac,Malo Crniće,Malo Crniće,PU 14. Oktobar,"PU,,14 oktobar''",Malo Crniće,bb,12311,Matična lokacija
Požarevac,Malo Crniće,Batuša,PU 14. Oktobar,",,Mini",Batuša,bb,12311,Izdvojena lokacija
Požarevac,Malo Crniće,Boževac,PU 14. Oktobar,",,Pepeljuga",Cara Lazara Čaršija,bb,12313,Izdvojena lokacija
Požarevac,Malo Crniće,Veliko Selo,PU 14. Oktobar,",,Palčić",Veliko Selo,bb,12311,Izdvojena lokacija
Požarevac,Malo Crniće,Veliko Crniće,PU 14. Oktobar,",,Cvetić",Veliko Crniće,bb,12311,Izdvojena lokacija
Požarevac,Malo Crniće,Vrbnica,PU 14. Oktobar,",,Palčić 1",Vrbnica,bb,12311,Izdvojena lokacija
Požarevac,Malo Crniće,Kalište,PU 14. Oktobar,"vaspitna grupa,,Palčić",Kalište,bb,12311,Izdvojena lokacija
Požarevac,Malo Crniće,Kobilje,PU 14. Oktobar,",,Bubamara",Kobilje,bb,12313,Izdvojena lokacija
Požarevac,Malo Crniće,Kula,PU 14. Oktobar,",,Kolibri",Kula,bb,12313,Izdvojena lokacija
Požarevac,Malo Crniće,Salakovac,PU 14. Oktobar,",,Ciciban",Salakovac,bb,12311,Izdvojena lokacija
Požarevac,Malo Crniće,Smoljinac,PU 14. Oktobar,",,Zmaj",Maršala Tita,78,12312,Izdvojena lokacija
Požarevac,Malo Crniće,Toponica,PU 14. Oktobar,",,Crvenkapa",Toponica,bb,12311,Izdvojena lokacija
Požarevac,Malo Crniće,Crljenac,PU 14. Oktobar,",,Miki",Malo Crniće,bb,12315,Izdvojena lokacija
Požarevac,Malo Crniće,Šapine,PU 14. Oktobar,",,Šapice",Šapine,bb,12312,Izdvojena lokacija
Leskovac,Medveđa,Medveđa,PU Mladost,Predškolska ustanova ''Mladost'',Vase Smajevića,16,16240,Matična lokacija
Leskovac,Medveđa,Gazdare,PU Mladost,Predškolska ustanova Mladost Gazdare,Gazdare,bb,16240,Izdvojena lokacija
Leskovac,Medveđa,Kapit,PU Mladost,Predškolska ustanova Mladost Kapit,Kapit,bb,16240,Izdvojena lokacija
Leskovac,Medveđa,Lece,PU Mladost,Predškolska ustanova Mladost Lece,Lece,bb,16248,Izdvojena lokacija
Leskovac,Medveđa,Negosavlje,PU Mladost,Predškolska ustanova Mladost Negosavlje,Negosavlje,bb,16240,Izdvojena lokacija
Leskovac,Medveđa,Ravna Banja,PU Mladost,Predškolska ustanova Mladost Ravna banja,Ravna Banja,bb,16240,Izdvojena lokacija
Leskovac,Medveđa,Retkocer,PU Mladost,Predškolska ustanova Mladost Retkocer,Retkocer,bb,16240,Izdvojena lokacija
Leskovac,Medveđa,Rujkovac,PU Mladost,Predškolska ustanova Mladost Rujkovac,Rujkovac,bb,16240,Izdvojena lokacija
Leskovac,Medveđa,Sijarinska Banja,PU Mladost,Predškolska ustanova Mladost Sijarinska banja,Sijarinska banja,bb,16240,Izdvojena lokacija
Leskovac,Medveđa,Tulare,PU Mladost,Predškolska ustanova Mladost Tulare,Tulare,bb,16240,Izdvojena lokacija
Niš,Merošina,Merošina,PU Poletarac,PU Poletarac Merošina,Niška,2,18252,Matična lokacija
Niš,Merošina,Azbresnica,PU Poletarac,Duga Azbresnica,Azbresnica,bb,18258,Izdvojena lokacija
Niš,Merošina,Azbresnica,PU Poletarac,Đurđevak i Neven Jugbogdanovac, Jugbogdanovac,bb,18252,Izdvojena lokacija
Niš,Merošina,Balajnac,PU Poletarac,Ciciban i Zvončići Balajnac,Balajnac,bb,18252,Izdvojena lokacija
Niš,Merošina,Baličevac,PU Poletarac,Kolibri Baličevac, Baličevac,bb,18252,Izdvojena lokacija
Niš,Merošina,Batušinac,PU Poletarac,Bubamara Batušinac, Batušinac,bb,18252,Izdvojena lokacija
Niš,Merošina,Devča,PU Poletarac,Cipelići Devča, Devča,bb,18253,Izdvojena lokacija
Niš,Merošina,Donja Rasovača,PU Poletarac,Vilingrad Donja Rasovača, Donja Rasovača,bb,18252,Izdvojena lokacija
Niš,Merošina,Kovanluk,PU Poletarac,Pčelica Kovanluk,Kovanluk,bb,18258,Izdvojena lokacija
Niš,Merošina,Krajkovac,PU Poletarac,Tviti Krajkovac,Krajkovac,bb,18258,Izdvojena lokacija
Niš,Merošina,Oblačina,PU Poletarac,Leptirići Oblačina,Oblačina,bb,18252,Izdvojena lokacija
Valjevo,Mionica,Mionica (varošica),PU Neven,Predškolska ustanova ''Neven'',Dr. Živorada Višića,bb,14242,Matična lokacija
Užice,Nova Varoš,Nova Varoš,PU Paša i Nataša,Predškolska ustanova Paša i Nataša,Solunskih boraca,3,31320,Matična lokacija
Kraljevo,Novi Pazar - grad,Novi Pazar,PU Mladost,PU Mladost,Lug,1,36300,Matična lokacija
Kraljevo,Novi Pazar - grad,Novi Pazar,PU Mladost,Dečiji vrtić Pčelica,Kozaračka,bb,36300,Izdvojena lokacija
Kraljevo,Novi Pazar - grad,Novi Pazar,PU Mladost,Dečiji Vrtić Naše Dete,Gojka Bačanina,bb,36300,Izdvojena lokacija
Kraljevo,Novi Pazar - grad,Novi Pazar,PU Mladost,Dečiji vrtić Abu Dabi,Dojeviće,bb,36300,Izdvojena lokacija
Kraljevo,Novi Pazar - grad,Novi Pazar,PU Mladost,Dečiji vrtić Dečija radost,Kej skopskih žrtava,bb,36300,Izdvojena lokacija
Valjevo,Osečina,Osečina (varošica),PU Lane,PU Lane -Osečina,HAJDUK VELjKOVA,6,14253,Matična lokacija
Valjevo,Osečina,Gornje Crniljevo,PU Lane,Gornje Crniljevo,/,/,14253,Izdvojena lokacija
Valjevo,Osečina,Gunjaci,PU Lane,Gunjaci,/,/,14253,Izdvojena lokacija
Valjevo,Osečina,Dragijevica,PU Lane,Dragijevica,/,/,14253,Izdvojena lokacija
Valjevo,Osečina,Dragodol,PU Lane,Dragodol,/,/,14207,Izdvojena lokacija
Valjevo,Osečina,Komirić,PU Lane,Komirić,/,/,14253,Izdvojena lokacija
Valjevo,Osečina,Lopatanj,PU Lane,Lopatanj,/,/,14253,Izdvojena lokacija
Valjevo,Osečina,Ostružanj,PU Lane,Ostružanj,/,/,14253,Izdvojena lokacija
Valjevo,Osečina,Pecka,PU Lane,Pecka,/,/,14207,Izdvojena lokacija
Jagodina,Paraćin,Paraćin,PU Bambi,PU Bambi,N. PAŠIĆA 33,33,35250,Matična lokacija
Jagodina,Paraćin,Bošnjane,PU Bambi,Predškolska grupa u Bošnjanu,Bošnjane,bb,35254,Izdvojena lokacija
Jagodina,Paraćin,Buljane,PU Bambi,Predškolska grupa u Buljanu,Buljane bb,bb,35254,Izdvojena lokacija
Jagodina,Paraćin,Busilovac,PU Bambi,Predškolska grupa u Busilovcu,Busilovac,bb,35249,Izdvojena lokacija
Jagodina,Paraćin,Glavica,PU Bambi,Predškolska grupa u Glavici,Glavica,bb,35250,Izdvojena lokacija
Jagodina,Paraćin,Gornje Vidovo,PU Bambi,Predškolska grupa u Gornjem Vidovu,Gornje Vidovo bb,bb,35256,Izdvojena lokacija
Jagodina,Paraćin,Donja Mutnica,PU Bambi,Predškolska grupa u Donjoj Mutnici,Donja Mutnica,bb,35255,Izdvojena lokacija
Jagodina,Paraćin,Donje Vidovo,PU Bambi,Predškolska grupa u Donjem Vidovu,Donje Vidovo,bb,35258,Izdvojena lokacija
Jagodina,Paraćin,Drenovac,PU Bambi,Predškolska grupa u Drenovcu,Drenovac,bb,35257,Izdvojena lokacija
Jagodina,Paraćin,Lebina,PU Bambi,Predškolska grupa u Lebini,Lebina,bb,35250,Izdvojena lokacija
Jagodina,Paraćin,Paraćin,PU Bambi,Vrtić Kolibri,Nikole Pašića,33,35250,Izdvojena lokacija
Jagodina,Paraćin,Paraćin,PU Bambi,Preškolske grupe pri OŠ Radoje Domanović,Knjaza Miloša,2,35250,Izdvojena lokacija
Jagodina,Paraćin,Paraćin,PU Bambi,Predškolska grupa pri MZ 4.jul,Vojvode Bojovića,18,35250,Izdvojena lokacija
Jagodina,Paraćin,Paraćin,PU Bambi,Vrtić Bambi,Svetog Save,26,35250,Izdvojena lokacija
Jagodina,Paraćin,Paraćin,PU Bambi,Predškolske grupe pri OŠ Momčilo Popović,Gloždački venac,23 a,35250,Izdvojena lokacija
Jagodina,Paraćin,Paraćin,PU Bambi,Vrtić Guliver,Vojvode Mišića,bb,35250,Izdvojena lokacija
Jagodina,Paraćin,Paraćin,PU Bambi,Predškolska grupa pri OŠ Đura Jakšić,Ravanička,3,35250,Izdvojena lokacija
Jagodina,Paraćin,Paraćin,PU Bambi,Vrtić Plavi zec,Podgorička,bb,35250,Izdvojena lokacija
Jagodina,Paraćin,Plana,PU Bambi,Predškolska grupa u Plani,Plana,bb,35247,Izdvojena lokacija
Jagodina,Paraćin,Popovac,PU Bambi,Predškolska grupa u Popovcu,Popovac,bb,35254,Izdvojena lokacija
Jagodina,Paraćin,Potočac,PU Bambi,Predškolska grupa u Potočcu,Potočac,bb,35207,Izdvojena lokacija
Jagodina,Paraćin,Svojnovo,PU Bambi,Predškolska grupa u Svojnovu,Svojnovo,bb,35259,Izdvojena lokacija
Jagodina,Paraćin,Sikirica,PU Bambi,Predškolska grupa u Sikirici,Sikirica,bb,35256,Izdvojena lokacija
Jagodina,Paraćin,Striža,PU Bambi,Predškolska grupa u Striži,Striža,bb,35250,Izdvojena lokacija
Jagodina,Paraćin,Stubica,PU Bambi,Predškolska grupa u Stubici,Stubica bb,bb,35246,Izdvojena lokacija
Jagodina,Paraćin,Trešnjevica,PU Bambi,Predškolks agrupa u Trešnjevici,Trešnjevica,bb,35248,Izdvojena lokacija
Požarevac,Petrovac na Mlavi,Petrovac na Mlavi,PU Galeb,Predškolska ustanova Galeb,Izvidnička,17,12300,Matična lokacija
Požarevac,Petrovac na Mlavi,Veliko Laole,PU Galeb,Izdvojeni objekat Leptirić,/,/,12306,Izdvojena lokacija
Požarevac,Petrovac na Mlavi,Šetonje,PU Galeb,Izdvojeni objekat Pčelica,/,/,12309,Izdvojena lokacija
Niš,Pirot,Pirot,PU Čika Jova Zmaj,Predškolska ustanova Čika Jova Zmaj,Vojvode Stepe,15,18300,Matična lokacija
Niš,Pirot,Gnjilan,PU Čika Jova Zmaj,PU Čika Jova Zmaj  Gnjilan,Vojvode Stepe,15,18300,Izdvojena lokacija
Niš,Pirot,Izvor,PU Čika Jova Zmaj,PU Čika Jova Zmaj Izvor,Vojvode Stepe,15,18300,Izdvojena lokacija
Niš,Pirot,Krupac,PU Čika Jova Zmaj,PU Čika Jova Zmaj Krupac,Vojvode Stepe,15,18300,Izdvojena lokacija
Niš,Pirot,Pirot,PU Čika Jova Zmaj,PU Čika Jova Zmaj -Gradska Bolnica,Vojvode Stepe,15,18300,Izdvojena lokacija
Niš,Pirot,Pirot,PU Čika Jova Zmaj,PU Čika Jova Zmaj vrtić Zmaj,Ćirila i Metodija,12,18300,Izdvojena lokacija
Niš,Pirot,Pirot,PU Čika Jova Zmaj,PUČika jJova Zmaj vrtić Prvomajski cvet,Svetozara Miletića,bb,18300,Izdvojena lokacija
Niš,Pirot,Pirot,PU Čika Jova Zmaj,PUČika Jova Zmaj vrtić Crvenkapa,Nikole Pšića,82,18300,Izdvojena lokacija
Niš,Pirot,Pirot,PU Čika Jova Zmaj,PU Čika Jova Zmaj vrtić Bambi,Vuka Pantelića,8,18300,Izdvojena lokacija
Niš,Pirot,Pirot,PU Čika Jova Zmaj,PU Čika Jova Zmaj vrtić Neven,Jovana Skerlića,21,18300,Izdvojena lokacija
Niš,Pirot,Pirot,PU Čika Jova Zmaj,PU Čika Jova Zmaj vrtić Lane,Vojvode Stepe,15,18300,Izdvojena lokacija
Niš,Pirot,Poljska Ržana,PU Čika Jova Zmaj,PU Čika Jova Zmaj Poljka Ržana,Vojvode Stepe,15,18300,Izdvojena lokacija
Niš,Pirot,Staničenje,PU Čika Jova Zmaj,PU Čika Jova Zmaj Staničenje,Vojvode Stepe,15,18300,Izdvojena lokacija
Požarevac,Požarevac,Požarevac,PU Ljubica Vrebalov,PU Ljubica Vrebalov -vrtić BAMBI,Vuka Karadžića,1,12000,Matična lokacija
Požarevac,Požarevac,Lučica,PU Ljubica Vrebalov,PU Ljubica Vrebalov -vrtić SUNAŠCE,Lučica,bb,12000,Izdvojena lokacija
Požarevac,Požarevac,Požarevac,PU Ljubica Vrebalov,PU Ljubica Vrebalov -vrtić BUBAMARA,Kosovska,bb,12000,Izdvojena lokacija
Požarevac,Požarevac,Požarevac,PU Ljubica Vrebalov,PU Ljubica Vrebalov -vrtić POLETARAC,Čede Vasovića,49,12000,Izdvojena lokacija
Požarevac,Požarevac,Požarevac,PU Ljubica Vrebalov,PU Ljubica Vrebalov -vrtić LEPTIRIĆ,Kninska,5,12000,Izdvojena lokacija
Požarevac,Požarevac,Požarevac,PU Ljubica Vrebalov,PU Ljubica Vrebalov -vrtić DANICA RADOSAVLjEVIĆ,Drvarska,bb,12000,Izdvojena lokacija
Požarevac,Požarevac,Požarevac,PU Ljubica Vrebalov,PU Ljubica Vrebalov -vrtić MAJSKI CVET,Kostolac-ulica Zadrugarska,bb,12208,Izdvojena lokacija
Požarevac,Požarevac,Požarevac,PU Ljubica Vrebalov,PU Ljubica Vrebalov -vrtić LANE,Moše Pijade,bb,12000,Izdvojena lokacija
Požarevac,Požarevac,Požarevac,PU Ljubica Vrebalov,PU Ljubica Vrebalov -vrtić PČELICA,Nemanjina,8,12000,Izdvojena lokacija
Požarevac,Požarevac,Požarevac,PU Ljubica Vrebalov,PU Ljubica Vrebalov -vrtić DUŠKO RADOVIĆ,Cane Babović,40,12000,Izdvojena lokacija
Požarevac,Požarevac,Požarevac,PU Ljubica Vrebalov,PU Ljubica Vrebalov -vrtić NEVEN,Sopotska,2,12000,Izdvojena lokacija
Užice,Požega,Požega,PU Olga Jovičić-Rita,Predškolska ustanovaOlga Jovičić RitaPožega objekatBambi,Svetosavska 9,9,31210,Matična lokacija
Užice,Požega,Velika Ježevica,PU Olga Jovičić-Rita,Predškolska ustanovaOlga Jovičić RitaIO Ježevica OŠ Petar Leković IO Ježevica,/,/,31213,Izdvojena lokacija
Užice,Požega,Zdravčići,PU Olga Jovičić-Rita,PU Olga Jovičić RitaPožega IO ZdravčićiOŠ Petar Leković IO Zdravčići,/,/,31210,Izdvojena lokacija
Užice,Požega,Lopaš,PU Olga Jovičić-Rita,PU Olga Jovičić Rita Požega IO LopašOŠ Emilija OstojićPožega IO Lopaš,/,/,31210,Izdvojena lokacija
Užice,Požega,Požega,PU Olga Jovičić-Rita,PU Olga Jovičić Rita Požega objekat Pčelica ,Zmajeva,1,31210,Izdvojena lokacija
Užice,Požega,Požega,PU Olga Jovičić-Rita,Predškolska ustanovaOlga Jovičić RitaPožega objekat Leptirić,Bana Milutina,bb,31210,Izdvojena lokacija
Užice,Požega,Požega,PU Olga Jovičić-Rita,Predškolska ustanovaOlga Jovičić RitaIO Duškovci OŠ Petar Leković IO Duškovci,/,/,31213,Izdvojena lokacija
Užice,Požega,Roge,PU Olga Jovičić-Rita,PU Olga Jovičić Rita Požega IO Roge OŠ Emilija OstojićPožega IO Roge,/,/,31210,Izdvojena lokacija
Užice,Požega,Tometino Polje,PU Olga Jovičić-Rita,PU Olga Jovičić Rita Požega IO Tometino PoljeOŠPetar LekovićPožega IO Tometino Polje,/,/,31213,Izdvojena lokacija
Leskovac,Preševo,Preševo,PU 8. Mart,Predškolska ustanova 8 Mart,BORA VUKMIROVIĆA 26,26,17523,Matična lokacija
Leskovac,Preševo,Aliđerce,PU 8. Mart,Predškolska ustanova 8 Mart Aljiđerce,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Bukarevac,PU 8. Mart,Predškolska ustanova 8 Mart Bukarevac,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Buštranje,PU 8. Mart,Predškolska ustanova 8 Mart - Buštranje,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Žujince,PU 8. Mart,Predškolska ustanova 8 Mart Žuince,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Miratovac,PU 8. Mart,Predškolska Ustanova 8 Mart - Miratovac,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Norča,PU 8. Mart,Predškolska ustanova 8 Mart Norče,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Oraovica,PU 8. Mart,Predškolska ustanova 8 Mart - Oraovica,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Preševo,PU 8. Mart,Predškolska ustanova 8 Mart Ž. Stanica,Preševska Brigada,26,17523,Izdvojena lokacija
Leskovac,Preševo,Preševo,PU 8. Mart,Preosnovna škola Ibrahim Kelmendi,15 novembar,102,17523,Izdvojena lokacija
Leskovac,Preševo,Rajince,PU 8. Mart,Predškolska ustanova 8 Mart - Rajince,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Reljan,PU 8. Mart,Predškolska ustanova 8 Mart - Reljan,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Slavujevac,PU 8. Mart,Predškolska ustanova 8 Mart - slavujevac,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Strezovce,PU 8. Mart,Predškolska ustanova 8 Mart - Ašane,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Trnava,PU 8. Mart,Predškolska ustanova 8 Mart - Trnave,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Cakanovac,PU 8. Mart,Predškolska ustanova 8 Mart Mamice,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Cerevajka,PU 8. Mart,Predškolska ustanova 8 Mart Ceravajka,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Crnotince,PU 8. Mart,Predškolska ustanova 8 Mart Crnotince,/,/,17523,Izdvojena lokacija
Leskovac,Preševo,Čukarka,PU 8. Mart,Predškolska ustanova 8 Mart Čukarka,/,/,17523,Izdvojena lokacija
Užice,Priboj,Priboj,PU Neven,Predškolska ustanova Neven,Pionirska,2,31330,Matična lokacija
Užice,Priboj,Banja,PU Neven,IO u OŠ Nikola Tesla Pribojska Banja,Pribojska Banja,bb,31330,Izdvojena lokacija
Užice,Priboj,Kratovo,PU Neven,IO u OŠ Blagoje Polić Kratovo,Kratovo,bb,31330,Izdvojena lokacija
Užice,Priboj,Priboj,PU Neven,Objekat u Starom Priboju,12. januar,112,31330,Izdvojena lokacija
Užice,Priboj,Priboj,PU Neven,"IO u OŠ ''9. maj'', Sastavci, IO u Krajčinovićima",Krajčinovići,bb,31330,Izdvojena lokacija
Užice,Priboj,Priboj,PU Neven,"IO u OŠ ''9. maj'', Sastavci",Sastavci,bb,31330,Izdvojena lokacija
Užice,Priboj,Priboj,PU Neven,Novi objekat u zoni Vodovod,Limska,53,31330,Izdvojena lokacija
Užice,Priboj,Sjeverin,PU Neven,"IO u OŠ Desanka Maksimović , IO Sjeverin",Sjeverin,bb,31330,Izdvojena lokacija
Užice,Prijepolje,Prijepolje,PU Miša Cvijović,Objekat Naša radost,Sandžačkih brigada,9,31300,Matična lokacija
Užice,Prijepolje,Brodarevo,PU Miša Cvijović,Objekat Srce,Bratstva i jedinstva,9,31303,Izdvojena lokacija
Užice,Prijepolje,Prijepolje,PU Miša Cvijović,Objekat Maslačak,Ljubiše Miodragovića,b.b.,31300,Izdvojena lokacija
Užice,Prijepolje,Prijepolje,PU Miša Cvijović,Objekat Duga,Dušana Tomaševića -Ćirka,b.b.,31300,Izdvojena lokacija
Niš,Prokuplje,Prokuplje,PU Neven,PREDŠKOLSKA USTANOVA NEVEN PROKUPLjE,Nemanjina,7,18400,Matična lokacija
Niš,Prokuplje,Babin Potok,PU Neven,O.Š.9.oktobar,/,/,18400,Izdvojena lokacija
Niš,Prokuplje,Beloljin,PU Neven,O.Š.Svetislav Mirković Nenad,/,/,18400,Izdvojena lokacija
